1538600827584440946,-0.002929,0.004236,0.002320,0.708463,0.705742,-0.002695,0.000001
1538600827619076967,-0.003062,0.004310,0.002325,0.708458,0.705748,-0.002696,-0.000007
1538600827645210981,-0.003212,0.004381,0.002326,0.708451,0.705755,-0.002699,-0.000025
1538600827672033071,-0.003374,0.004456,0.002332,0.708453,0.705752,-0.002693,-0.000028
1538600827711103916,-0.003539,0.004515,0.002339,0.708458,0.705748,-0.002688,-0.000032
1538600827737555980,-0.003698,0.004582,0.002342,0.708466,0.705739,-0.002693,-0.000033
1538600827759618043,-0.003865,0.004637,0.002340,0.708464,0.705742,-0.002688,-0.000033
1538600827795346021,-0.004032,0.004686,0.002325,0.708471,0.705735,-0.002676,-0.000037
1538600827821047067,-0.004198,0.004723,0.002308,0.708462,0.705743,-0.002659,-0.000030
1538600827846537113,-0.004363,0.004765,0.002299,0.708464,0.705742,-0.002659,-0.000032
1538600827881067991,-0.004528,0.004812,0.002282,0.708454,0.705752,-0.002657,-0.000037
1538600827911303997,-0.004720,0.004872,0.002264,0.708459,0.705747,-0.002642,-0.000013
1538600827943372964,-0.004861,0.004921,0.002237,0.708451,0.705755,-0.002629,-0.000018
1538600827980328083,-0.005032,0.004988,0.002193,0.708445,0.705761,-0.002647,-0.000021
153860082817003059,-0.005247,0.005067,0.002136,0.708432,0.705774,-0.002654,-0.000032
153860082839283037,-0.005396,0.005113,0.002096,0.708439,0.705767,-0.002656,-0.000027
153860082862309026,-0.005603,0.005177,0.002037,0.708449,0.705757,-0.002672,-0.000034
153860082894538927,-0.005803,0.005230,0.001984,0.708438,0.705768,-0.002682,-0.000038
1538600828126801967,-0.006017,0.005282,0.001919,0.708443,0.705763,-0.002693,-0.000044
1538600828154597997,-0.006222,0.005326,0.001851,0.708439,0.705767,-0.002692,-0.000037
1538600828180644989,-0.006449,0.005386,0.001773,0.708452,0.705754,-0.002683,-0.000048
1538600828204993963,-0.006665,0.005447,0.001692,0.708445,0.705761,-0.002694,-0.000064
1538600828230024099,-0.006881,0.005506,0.001617,0.708457,0.705749,-0.002683,-0.000055
1538600828265957117,-0.007092,0.005557,0.001546,0.708440,0.705766,-0.002701,-0.000075
1538600828293384075,-0.007303,0.005621,0.001467,0.708434,0.705772,-0.002704,-0.000065
1538600828324042081,-0.007516,0.005682,0.001399,0.708426,0.705780,-0.002716,-0.000063
1538600828342094898,-0.007738,0.005735,0.001325,0.708430,0.705776,-0.002740,-0.000060
1538600828386270046,-0.007974,0.005781,0.001259,0.708391,0.705815,-0.002700,0.000000
1538600828419341087,-0.008196,0.006026,0.001189,0.708411,0.705796,-0.002615,0.000083
1538600828441809892,-0.008390,0.006338,0.001123,0.708425,0.705782,-0.002575,0.000118
1538600828463243007,-0.008700,0.006888,0.001009,0.708532,0.705675,-0.001967,0.000750
1538600828492424011,-0.009029,0.006860,0.000944,0.708523,0.705685,-0.001245,0.001460
1538600828519095897,-0.009159,0.006121,0.000849,0.708450,0.705758,-0.000903,0.001723
1538600828557176113,-0.009461,0.005244,0.000806,0.708282,0.705926,-0.000297,0.002291
1538600828583306074,-0.010025,0.005415,0.000764,0.708208,0.705991,0.001464,0.003944
1538600828611846923,-0.011217,0.006691,0.000803,0.708267,0.705904,0.003872,0.006457
1538600828647382974,-0.012247,0.008349,0.000769,0.708387,0.705744,0.006123,0.008701
1538600828674194097,-0.013281,0.009783,0.000717,0.708455,0.705628,0.008036,0.010719
1538600828700623035,-0.014135,0.011060,0.000642,0.708479,0.705548,0.009954,0.012681
1538600828729439973,-0.015001,0.012145,0.000576,0.708498,0.705457,0.011989,0.014750
1538600828769136905,-0.015640,0.012972,0.000477,0.708427,0.705442,0.014136,0.016790
1538600828810220956,-0.016214,0.013465,0.000365,0.708348,0.705452,0.015680,0.018292
1538600828842288970,-0.016542,0.013454,0.000193,0.708315,0.705465,0.016112,0.018687
1538600828870048999,-0.093103,0.021923,-0.002507,0.708533,0.705249,0.014661,0.019742
1538600828886707067,-0.095717,0.022592,-0.002653,0.708452,0.705282,0.015599,0.020736
1538600828905709028,-0.098128,0.023179,-0.002839,0.708414,0.705291,0.016143,0.021285
1538600828931176900,-0.100418,0.023610,-0.002993,0.708395,0.705306,0.016221,0.021388
1538600828965924978,-0.102372,0.023419,-0.003207,0.708378,0.705380,0.015164,0.020258
1538600829659942,-0.104703,0.023309,-0.003434,0.708423,0.705377,0.014245,0.019446
153860082940612936,-0.107388,0.023628,-0.003565,0.708445,0.705350,0.014243,0.019603
153860082972115898,-0.109441,0.023941,-0.003729,0.708461,0.705331,0.014286,0.019663
153860082999955081,-0.111519,0.024196,-0.003955,0.708469,0.705336,0.014083,0.019337
1538600829124025106,-0.113859,0.024469,-0.004145,0.708492,0.705318,0.013988,0.019246
1538600829148720026,-0.116737,0.024798,-0.004307,0.708465,0.705343,0.013949,0.019341
1538600829176115989,-0.119265,0.025083,-0.004483,0.708435,0.705377,0.013842,0.019250
1538600829198781967,-0.121643,0.025436,-0.004670,0.708430,0.705387,0.013773,0.019150
1538600829224833011,-0.124162,0.025853,-0.004834,0.708430,0.705386,0.013785,0.019193
1538600829258332014,-0.126983,0.026126,-0.004959,0.708225,0.705586,0.013852,0.019347
1538600829283600091,-0.129884,0.027204,-0.005137,0.708148,0.705646,0.014141,0.019760
1538600829315289020,-0.140008,-0.001719,0.001919,0.707860,0.705940,0.013875,0.019776
1538600829352235078,-0.143053,0.000145,0.001907,0.707469,0.706329,0.013875,0.019847
1538600829390788078,-0.146646,0.003583,0.001971,0.706986,0.706795,0.014134,0.020281
1538600829439279079,-0.150651,0.010190,0.002052,0.707103,0.706645,0.014506,0.021153
1538600829494041919,-0.161940,0.003569,0.007620,0.706724,0.707020,0.013956,0.021658
1538600829516943931,-0.186844,-0.106377,0.033779,0.705594,0.708257,0.011184,0.019614
1538600829537956953,-0.391734,-0.984750,0.227106,0.695518,0.718379,-0.012811,0.004777
1538600829562356948,-0.401186,-0.993982,0.230450,0.695505,0.718378,-0.013695,0.004327
1538600829585225105,-0.411553,-1.003952,0.233784,0.695417,0.718453,-0.014224,0.004236
1538600829614638090,-0.423837,-1.016892,0.237771,0.695275,0.718586,-0.014358,0.004611
1538600829642697095,-0.511405,-1.168239,0.274475,0.693050,0.720718,-0.006772,0.014192
1538600829665633916,-0.522455,-1.183938,0.278411,0.692957,0.720811,-0.006882,0.013941
1538600829716200113,-0.629381,-2.005999,0.431670,0.685253,0.727926,0.002425,0.023354
1538600829751553058,-0.469303,-2.169259,0.438827,0.680186,0.732779,0.002136,0.019402
1538600829794609069,-0.453451,-2.151656,0.424886,0.680723,0.732284,0.003351,0.019091
1538600829852935075,-0.472965,-2.218612,0.432012,0.680290,0.732665,0.004223,0.019752
1538600829900813102,-0.285966,-2.135533,0.373863,0.683512,0.729745,0.006297,0.015623
1538600829930780887,-0.158434,-2.032521,0.336155,0.684363,0.729020,0.007578,0.010913
1538600829947705030,-0.160359,-2.065092,0.338947,0.683912,0.729449,0.007018,0.010897
1538600829981187105,0.123975,-2.171970,0.392987,0.681710,0.731601,0.001217,0.005468
1538600829998267889,0.123589,-2.207100,0.395670,0.681784,0.731532,0.000978,0.005485
153860083025716066,0.111368,-2.248255,0.392181,0.681510,0.731778,0.001397,0.006559
153860083079189062,0.294998,-2.004721,0.393378,0.683313,0.730033,0.001834,0.011510
153860083093822956,0.296456,-2.039412,0.396680,0.683464,0.729894,0.001654,0.011362
1538600830118046998,0.298513,-2.073878,0.399225,0.683491,0.729876,0.000953,0.010978
1538600830144598007,0.300175,-2.117881,0.402966,0.683203,0.730145,0.000633,0.010980
1538600830175100088,0.302654,-2.155034,0.405010,0.682920,0.730405,0.000957,0.011309
1538600830200814962,0.311547,-2.200023,0.399937,0.682790,0.730531,0.000790,0.011064
1538600830260946989,0.244822,-2.359876,0.452935,0.681315,0.731914,0.002461,0.010279
1538600830280510902,0.207682,-2.472859,0.436431,0.682133,0.731139,0.002350,0.011148
1538600830372164964,0.476133,-2.539933,0.664808,0.681897,0.731289,-0.003388,0.014883
1538600830398274898,0.477829,-2.567101,0.671322,0.681098,0.732013,-0.003296,0.015863
1538600830417938947,0.461972,-2.628103,0.666504,0.681312,0.731831,-0.002695,0.015129
1538600830427566051,0.463287,-2.678106,0.669997,0.680898,0.732219,-0.002578,0.015017
1538600830443967103,0.464522,-2.725357,0.673292,0.680674,0.732433,-0.002569,0.014782
1538600830469377040,0.464489,-2.773115,0.676368,0.680797,0.732324,-0.003160,0.014386
1538600830495951890,0.463776,-2.822338,0.679894,0.680816,0.732305,-0.003780,0.014303
1538600830527252912,0.463472,-2.871826,0.683429,0.680478,0.732615,-0.003900,0.014491
1538600830551099061,0.461264,-2.923966,0.686339,0.680398,0.732689,-0.003785,0.014551
1538600830596267938,0.479420,-3.046523,0.694448,0.680140,0.732918,-0.005061,0.014659
1538600830618887901,0.478984,-3.096383,0.696437,0.680294,0.732783,-0.004987,0.014308
1538600830640465974,0.479018,-3.148284,0.699220,0.680430,0.732667,-0.005130,0.013700
1538600830677314996,0.479749,-3.198304,0.701030,0.680538,0.732574,-0.005298,0.013264
1538600830708307981,0.470795,-3.276025,0.706876,0.680621,0.732497,-0.004563,0.013491
1538600830738079071,0.471792,-3.346886,0.708197,0.680362,0.732733,-0.004671,0.013690
1538600830760344982,0.471605,-3.404534,0.710599,0.680047,0.733031,-0.004739,0.013370
1538600830787985086,0.471267,-3.461064,0.713295,0.679829,0.733238,-0.005104,0.012992
1538600830823522090,0.471072,-3.516481,0.715552,0.679679,0.733385,-0.005276,0.012448
1538600830853216886,0.469290,-3.576090,0.717571,0.679646,0.733417,-0.005642,0.012173
1538600830898545026,0.462238,-4.267555,0.641703,0.684641,0.728778,-0.008034,0.009248
1538600830916565895,0.461579,-4.334478,0.641728,0.684245,0.729146,-0.008408,0.009140
1538600830930469036,0.461198,-4.399094,0.641877,0.684074,0.729309,-0.008536,0.008813
1538600830967415094,0.460630,-4.461969,0.642204,0.683963,0.729417,-0.008407,0.008610
15386008315458116,0.453105,-4.523691,0.635310,0.684873,0.728570,-0.007984,0.008442
153860083163409090,0.438201,-4.682266,0.619103,0.687010,0.726567,-0.007753,0.007541
153860083190346097,0.440810,-4.769597,0.616252,0.687285,0.726309,-0.008497,0.006421
1538600831112037897,0.432849,-4.830311,0.611354,0.687734,0.725880,-0.008778,0.006492
1538600831150897979,0.419372,-4.800528,0.564802,0.691105,0.722670,-0.009015,0.006353
1538600831173144102,0.417216,-4.858544,0.564089,0.690817,0.722945,-0.009023,0.006456
1538600831227662086,0.415285,-4.972865,0.563552,0.690557,0.723194,-0.009044,0.006260
1538600831304778099,0.400370,-5.138144,0.565582,0.690573,0.723184,-0.009180,0.005500
1538600831319272994,0.398528,-5.207617,0.565223,0.690359,0.723381,-0.009700,0.005548
1538600831351995944,0.386702,-5.244000,0.553786,0.690695,0.723056,-0.009497,0.006431
1538600831401669025,0.384097,-5.372439,0.553108,0.690425,0.723308,-0.010124,0.006059
1538600831443686008,0.375909,-5.434499,0.542065,0.690940,0.722825,-0.009908,0.005197
1538600831497039079,0.334910,-5.599271,0.467619,0.695376,0.718591,-0.008450,0.002977
1538600831510886907,0.335382,-5.664645,0.466458,0.695319,0.718646,-0.008491,0.002778
1538600831533515930,0.335870,-5.728309,0.465299,0.694574,0.719366,-0.008509,0.002612
1538600831573692083,0.334351,-5.673728,0.411188,0.697793,0.716228,-0.009674,0.002761
1538600831593427896,0.333327,-5.736744,0.409838,0.697665,0.716357,-0.009522,0.002473
1538600831626750946,0.332868,-5.799906,0.408199,0.697023,0.716981,-0.009611,0.002029
1538600831673091888,0.329855,-5.901421,0.410792,0.697763,0.716267,-0.009321,0.001541
1538600831700813055,0.327276,-5.947105,0.404083,0.698395,0.715652,-0.009174,0.001285
1538600831711960077,0.326996,-6.010220,0.402447,0.698012,0.716027,-0.009183,0.000758
1538600831763526916,0.319071,-6.042510,0.393870,0.698481,0.715574,-0.008770,0.001051
1538600831779340028,0.318039,-6.105082,0.392280,0.698658,0.715403,-0.008681,0.001058
1538600831838813066,0.314353,-6.218723,0.384739,0.698503,0.715551,-0.008981,0.000446
1538600831866022109,0.313089,-6.279908,0.383097,0.698891,0.715170,-0.009159,0.000190
1538600831913517951,0.300389,-6.279822,0.367091,0.698976,0.715102,-0.007862,-0.000201
1538600831929483890,0.298960,-6.353084,0.364696,0.698354,0.715708,-0.007995,-0.000187
1538600831945503950,0.297289,-6.415280,0.362670,0.698424,0.715637,-0.008175,0.000054
1538600831982492923,0.294683,-6.462240,0.360394,0.698499,0.715559,-0.008618,0.000253
1538600831999731063,0.292177,-6.526099,0.358171,0.697966,0.716075,-0.008974,0.000411
153860083230436038,0.288937,-6.606759,0.355678,0.697999,0.716039,-0.009193,0.000746
153860083264657926,0.275460,-6.701785,0.358267,0.698149,0.715908,-0.007775,0.001986
153860083293647003,0.275247,-6.778264,0.357639,0.697757,0.716290,-0.007667,0.002305
1538600832115745067,0.273026,-6.843129,0.355536,0.697585,0.716461,-0.007234,0.002664
1538600832152301073,0.269389,-6.899470,0.353416,0.698507,0.715563,-0.007027,0.002830
1538600832220366954,0.265565,-6.958344,0.348813,0.698533,0.715536,-0.007153,0.003064
1538600832244884014,0.261970,-7.015093,0.349008,0.698257,0.715808,-0.006627,0.003421
1538600832255162000,0.259640,-7.084583,0.346929,0.698238,0.715829,-0.005649,0.004580
1538600832280867099,0.255498,-7.156666,0.344434,0.698064,0.715998,-0.003597,0.006360
1538600832306082963,0.253169,-7.220418,0.341819,0.698195,0.715854,-0.001922,0.008493
1538600832329242944,0.250963,-7.280336,0.338251,0.698814,0.715221,0.001064,0.010849
1538600832367767095,0.248034,-7.332571,0.333587,0.698888,0.715094,0.003828,0.013455
1538600832407757043,0.245020,-7.407407,0.333229,0.698694,0.715207,0.006719,0.016153
1538600832408354997,0.241863,-7.467783,0.330762,0.698308,0.715484,0.009529,0.018913
1538600832447825908,0.239182,-7.546920,0.329488,0.697888,0.715761,0.012619,0.021914
1538600832467461109,0.235195,-7.619067,0.327816,0.697711,0.715774,0.015385,0.025119
1538600832503802061,0.230800,-7.675515,0.325546,0.697897,0.715434,0.017923,0.027779
1538600832543749094,0.228190,-7.732339,0.323760,0.698481,0.714694,0.020137,0.030506
1538600832583770990,0.221463,-7.742394,0.316502,0.698507,0.714489,0.022613,0.032896
1538600832584395885,0.217067,-7.811912,0.314715,0.698537,0.714222,0.025454,0.035850
1538600832623785972,0.211692,-7.879693,0.313219,0.698384,0.714129,0.027892,0.038750
1538600832645847082,0.207802,-7.958699,0.312131,0.698608,0.713658,0.030582,0.041269
1538600832683758020,0.202448,-8.028797,0.309912,0.698472,0.713503,0.033199,0.044131
1538600832723768949,0.200429,-8.129413,0.308239,0.698125,0.713555,0.035552,0.046880
1538600832763772964,0.194109,-8.204485,0.306386,0.698084,0.713250,0.038030,0.050073
1538600832764463901,0.188458,-8.292206,0.306683,0.697686,0.713256,0.040726,0.053298
1538600832803774118,0.182785,-8.365313,0.304722,0.697434,0.713159,0.043136,0.055943
1538600832810453891,0.177256,-8.437673,0.302609,0.696972,0.713361,0.044875,0.057725
1538600832847832918,0.172723,-8.523687,0.301574,0.697006,0.713056,0.046660,0.059637
1538600832887768030,0.178778,-8.634976,0.273190,0.697366,0.712558,0.048925,0.059570
1538600832927789926,0.176060,-8.710997,0.269593,0.697685,0.712392,0.048037,0.058536
1538600832967742919,0.191147,-8.906378,0.266226,0.697809,0.712343,0.047680,0.057930
15386008337759094,0.205566,-9.032757,0.285720,0.696865,0.712930,0.051666,0.058661
153860083347760963,0.204247,-9.113114,0.283324,0.696677,0.713039,0.052122,0.059169
153860083348418045,0.203987,-9.199945,0.279373,0.696934,0.712838,0.051938,0.058715
153860083398098039,0.207576,-9.164703,0.264127,0.697919,0.711821,0.052622,0.058737
1538600833124017000,0.230889,-9.258007,0.286233,0.697539,0.712066,0.055206,0.057915
1538600833163832902,0.232290,-9.322875,0.284487,0.697754,0.711839,0.055437,0.057888
1538600833165076017,0.234507,-9.400930,0.282114,0.697701,0.711906,0.055591,0.057558
1538600833203849077,0.237651,-9.496492,0.279756,0.697534,0.712083,0.055818,0.057177
1538600833204536914,0.240202,-9.569792,0.277653,0.697854,0.711756,0.055894,0.057261
1538600833243793964,0.242715,-9.640093,0.275306,0.697742,0.711874,0.055817,0.057241
1538600833246985912,0.244284,-9.720389,0.273534,0.697751,0.711882,0.055552,0.057289
1538600833293327093,0.246937,-9.781594,0.267940,0.697709,0.711847,0.056450,0.057357
1538600833331783056,0.250057,-9.864612,0.265285,0.697642,0.711894,0.056890,0.057159
1538600833371781110,0.256907,-9.899719,0.253495,0.697113,0.712425,0.057442,0.056425
1538600833411747932,0.265274,-9.912121,0.245143,0.697369,0.712214,0.057298,0.056083
1538600833455327987,0.272440,-10.052593,0.241099,0.696863,0.712673,0.057230,0.056605
1538600833491799116,0.281595,-10.041352,0.225738,0.697080,0.712465,0.057263,0.056506
1538600833531769037,0.292539,-10.062422,0.229546,0.697454,0.712064,0.057909,0.056290
1538600833571816921,0.311201,-9.982179,0.216503,0.697713,0.711784,0.058894,0.055607
1538600833611777067,0.336704,-10.041752,0.232042,0.698381,0.711132,0.058618,0.055839
1538600833612426996,0.342902,-10.109117,0.228741,0.698645,0.710877,0.058573,0.055840
1538600833613243103,0.348512,-10.185914,0.226900,0.698623,0.710926,0.058287,0.055792
1538600833655787944,0.354188,-10.266314,0.225204,0.698881,0.710708,0.057928,0.055710
1538600833668384075,0.360589,-10.342792,0.222053,0.699107,0.710483,0.058038,0.055635
1538600833719850063,0.386566,-10.062044,0.231462,0.699755,0.709710,0.059675,0.055615
1538600833759824037,0.401901,-9.956139,0.219910,0.699796,0.709629,0.060379,0.055382
1538600833799776077,0.409471,-10.028206,0.218671,0.699862,0.709574,0.060296,0.055333
1538600833800494909,0.419306,-10.106201,0.215305,0.699932,0.709495,0.060451,0.055297
1538600833839798927,0.427487,-10.181705,0.214415,0.699758,0.709659,0.060553,0.055284
1538600833867125988,0.474603,-9.587362,0.167796,0.702370,0.707107,0.061360,0.053949
1538600833903774976,0.478848,-9.648766,0.162494,0.702254,0.707165,0.062002,0.053975
1538600833943780899,0.490961,-9.722976,0.159897,0.701978,0.707451,0.062136,0.053662
1538600833944521903,0.499521,-9.781626,0.158304,0.702070,0.707359,0.062110,0.053700
1538600833983767986,0.496792,-9.755150,0.148543,0.702630,0.706685,0.062481,0.054790
153860083430466079,0.519959,-9.441624,0.121825,0.704054,0.705320,0.062426,0.054177
153860083467770004,0.530504,-9.507127,0.119451,0.704308,0.705096,0.062338,0.053890
1538600834107798099,0.543990,-9.505874,0.116561,0.704705,0.704703,0.062456,0.053699
1538600834147799968,0.555925,-9.430759,0.119851,0.704512,0.704790,0.063541,0.053821
1538600834149329900,0.567357,-9.490847,0.117777,0.704385,0.704895,0.063634,0.053994
1538600834187813043,0.578814,-9.580565,0.120143,0.704821,0.704472,0.063530,0.053949
1538600834189238071,0.593699,-9.637770,0.116018,0.705078,0.704277,0.063196,0.053524
1538600834227766036,0.605906,-9.698553,0.114084,0.705400,0.704010,0.062974,0.053058
1538600834229027032,0.618378,-9.766938,0.112555,0.705445,0.703977,0.063043,0.052815
1538600834283615112,0.633927,-9.481702,0.106754,0.705480,0.703860,0.063449,0.053420
1538600834301892042,0.646622,-9.541810,0.105455,0.705353,0.703983,0.063403,0.053525
1538600834339790105,0.651522,-9.536944,0.103098,0.705660,0.703597,0.063890,0.053976
1538600834379798889,0.663512,-9.608755,0.102459,0.705370,0.703916,0.063397,0.054183
1538600834421979904,0.666611,-9.783869,0.097941,0.705464,0.703822,0.063192,0.054419
1538600834459810018,0.681905,-9.855751,0.095874,0.705895,0.703423,0.062907,0.054320
1538600834513642072,0.698079,-9.961895,0.095178,0.705105,0.704100,0.063813,0.054761
1538600834551784038,0.724385,-10.089827,0.091483,0.705223,0.703962,0.063612,0.055241
1538600834632368087,0.737520,-9.853770,0.101369,0.706810,0.702476,0.062701,0.054911
1538600834671838045,0.750980,-9.918109,0.099913,0.706341,0.702957,0.062550,0.054967
1538600834711788892,0.781597,-10.073528,0.094565,0.706290,0.702968,0.062884,0.055108
1538600834757071971,0.805381,-10.283306,0.099411,0.706588,0.702783,0.062233,0.054378
1538600834795741081,0.822240,-10.353964,0.098240,0.706860,0.702540,0.061962,0.054292
1538600834835798978,0.824488,-10.321220,0.098084,0.707295,0.702141,0.061358,0.054453
1538600834836550951,0.841100,-10.395876,0.093583,0.707085,0.702340,0.061297,0.054697
1538600834875823974,0.858841,-10.404921,0.091298,0.707150,0.702250,0.061100,0.055230
1538600834886683940,0.872707,-10.554503,0.090354,0.707148,0.702272,0.061116,0.054966
1538600834923743009,0.877228,-10.577598,0.099751,0.707503,0.701994,0.060925,0.054140
1538600834963751077,0.911168,-10.633514,0.096077,0.707299,0.702292,0.060649,0.053240
15386008353810882,0.925573,-10.672068,0.098243,0.707487,0.702111,0.060675,0.053100
15386008354673004,0.938705,-10.735214,0.097165,0.706914,0.702677,0.060784,0.053129
153860083543749094,0.953415,-10.797447,0.096461,0.706164,0.703440,0.060515,0.053318
153860083566173076,0.968514,-10.885037,0.097019,0.706307,0.703292,0.060333,0.053578
1538600835106654882,0.969156,-10.977993,0.114438,0.706351,0.703310,0.058957,0.054295
1538600835143793106,0.984272,-11.041287,0.114410,0.706295,0.703431,0.058615,0.053824
1538600835183790922,0.998641,-11.094079,0.115917,0.706601,0.703187,0.058314,0.053319
1538600835223778963,1.012500,-11.160589,0.116909,0.706570,0.703259,0.058137,0.052959
1538600835263845920,1.027349,-11.222748,0.118864,0.706237,0.703598,0.058159,0.052892
1538600835264724969,1.041311,-11.281095,0.118876,0.706341,0.703488,0.058007,0.053120
1538600835303775072,1.043072,-11.236717,0.125892,0.706890,0.702966,0.057570,0.053209
